Wall time,Step,Value
1764482103.7587993,28327936,-7815.0
1764482170.4877148,28393472,-7915.5
1764482203.9170425,28426240,-8217.0
1764482252.8134234,28475392,-7606.5
1764482331.7653387,28557312,-7070.5
1764482376.4539278,28606464,-6508.0
1764482391.72844,28622848,-6306.5
1764482408.468613,28639232,-6209.0
1764482486.9312654,28721152,-8518.5
1764482715.462888,28950528,-6525.5
1764482862.1129236,29097984,-6329.0
1764482960.6998787,29196288,-7235.5
1764483074.6256928,29310976,-7726.0
1764483090.6276076,29327360,-7230.0
1764483234.191634,29474816,-5902.5
1764483341.880063,29589504,-4004.5
1764483535.1185825,29786112,-6914.5
1764483647.2673783,29900800,-6303.0
1764483680.6199877,29933568,-6219.0
1764483743.1328318,29999104,-6434.5
1764483904.0521488,30162944,-6117.5
1764483920.4429576,30179328,-5711.0
1764483969.9016242,30228480,-4940.5
1764484051.4625363,30310400,-4792.0
1764484113.0027845,30375936,-5489.5
1764484322.413973,30588928,-6405.0
1764484370.2198663,30638080,-6513.5
1764484467.4989398,30736384,-6732.5
1764484482.7799902,30752768,-6734.5
1764484500.7274933,30769152,-7025.0
1764485039.1996753,31326208,-5521.5
1764485136.4141648,31424512,-4914.0
1764485248.6213264,31539200,-6387.5
1764485341.1776288,31637504,-6011.0
1764485405.3235412,31703040,-7212.0
1764485438.1328707,31735808,-7429.5
1764485468.1533303,31768576,-6917.5
1764485562.0402532,31866880,-5421.0
1764485610.2718112,31916032,-6217.5
1764485641.1615367,31948800,-5507.5
1764485689.1413872,31997952,-5419.0
1764485735.5425174,32047104,-5117.5
1764485783.6785083,32096256,-5905.5
1764485927.9272633,32243712,-6097.0
1764485960.6024609,32276480,-6978.0
1764486148.5998414,32473088,-6115.0
1764486164.9160728,32489472,-6518.5
1764486180.9835649,32505856,-6538.0
1764486401.1164873,32735232,-6035.5
1764486465.9318871,32800768,-6417.5
1764486528.7072828,32866304,-7702.5
1764486590.6029677,32931840,-7002.5
1764486655.6382093,32997376,-6489.5
1764486686.8163316,33030144,-5571.0
1764486719.4474573,33062912,-5292.0
1764486848.9974895,33193984,-5911.5
1764486881.316154,33226752,-6012.0
1764486928.6550856,33275904,-6716.0
1764486977.9913893,33325056,-6012.0
1764487027.6036751,33374208,-5522.5
1764487059.3771496,33406976,-6022.0
1764487106.4563794,33456128,-6425.5
1764487410.5617445,33767424,-6402.5
1764487605.7959378,33964032,-6515.5
1764487622.0406275,33980416,-6114.5
1764487638.485962,33996800,-6413.0
1764487671.3072731,34029568,-6307.0
1764487687.805616,34045952,-6508.5
1764487721.094725,34078720,-6322.0
1764487752.3986988,34111488,-6424.5
1764487817.593472,34177024,-5939.0
1764487882.1965575,34242560,-6220.0
1764487961.796272,34324480,-7802.0
1764487994.6065016,34357248,-6491.5
1764488106.7944875,34471936,-5587.0
1764488152.2177947,34521088,-5007.0
1764488230.5328858,34603008,-6308.5
1764488295.6285584,34668544,-7704.5
1764488379.5472252,34750464,-7423.0
