Wall time,Step,Value
1765620922.3453887,32227328,-6183.5
1765621137.766801,32407552,-4869.5
1765621175.8163316,32440320,-4647.5
1765621341.939859,32571392,-5187.0
1765621359.7505662,32587776,-5266.0
1765621420.6818671,32636928,-4242.5
1765622157.1996217,33210368,-4769.5
1765622595.9052775,33554432,-3915.0
1765622757.7372727,33685504,-4838.5
1765623004.8638093,33882112,-5185.5
1765623059.4365573,33931264,-5456.0
1765623243.547176,34078720,-4147.5
1765623464.3921394,34242560,-4947.5
1765623634.3520846,34373632,-4335.5
1765623697.3891368,34422784,-4521.5
1765623761.7854884,34471936,-3929.0
1765623885.0778337,34570240,-4556.5
1765623992.5291936,34652160,-4725.5
1765624014.2956529,34668544,-5139.5
1765624099.3813944,34734080,-4850.0
1765624121.8121517,34750464,-4758.5
1765624272.4796414,34865152,-4542.5
1765624463.1925893,35012608,-4751.5
1765624529.005207,35061760,-4361.5
1765624960.5057309,35389440,-5577.5
1765625168.0671823,35553280,-4346.5
1765625534.944685,35848192,-5156.0
1765625686.5861068,35962880,-5070.0
1765625836.6831975,36077568,-4744.5
1765626007.0563707,36208640,-4355.0
1765626048.6904366,36241408,-4435.5
1765626139.304633,36306944,-4665.5
1765626270.402135,36405248,-6182.0
1765626357.2563846,36470784,-5266.5
1765626589.864651,36651008,-5153.0
1765626648.9707644,36700160,-5987.0
1765626748.3766139,36782080,-4340.5
1765627022.1881325,36995072,-4315.0
1765627532.6448963,37388288,-4429.5
1765627943.8770797,37699584,-3910.0
1765628052.7089689,37781504,-4718.0
1765628074.4530149,37797888,-4609.5
1765628278.2250977,37961728,-5758.5
1765628341.6162515,38010880,-4962.5
1765628444.402217,38092800,-5374.0
1765628618.574023,38223872,-4657.0
1765628826.3153913,38387712,-4567.0
1765629040.2787917,38551552,-4324.0
1765629170.979678,38666240,-5269.0
1765629416.7151074,38895616,-3604.0
1765629759.197881,39157760,-4132.0
1765629842.3847272,39223296,-4887.5
1765629861.4178398,39239680,-5090.5
1765629947.520516,39305216,-4237.0
1765630654.382496,39796736,-5074.0
1765630729.721789,39845888,-4532.0
1765630826.4124942,39911424,-4643.5
1765630851.0042968,39927808,-4653.0
1765630967.5300646,40009728,-3452.5
1765631255.9196808,40222720,-5239.5
1765631435.5332823,40353792,-4952.0
1765631504.8243017,40402944,-4025.0
1765631940.6341043,40730624,-4443.0
1765632114.7741804,40861696,-5601.0
1765632224.1146023,40943616,-5172.0
1765632267.9352002,40976384,-4975.0
1765632333.8416736,41025536,-5181.0
1765632378.9521182,41058304,-5684.0
1765632402.636576,41074688,-5457.5
1765632649.353408,41254912,-5689.5
1765632671.861638,41271296,-5380.0
1765632695.2197232,41287680,-4974.0
1765632741.8841264,41320448,-5164.5
1765632789.1965842,41353216,-4981.5
1765632920.6097224,41435136,-4880.5
1765632970.9054513,41467904,-4893.0
1765633168.0486658,41598976,-3657.5
1765633814.3474061,42041344,-5057.0
1765633839.8233,42057728,-5155.0
1765634097.88144,42237952,-4449.5
1765634119.9152133,42254336,-4854.5
1765634340.55038,42418176,-4256.5
1765634363.313744,42434560,-4475.0
1765634430.3802652,42483712,-4980.0
1765634584.9895813,42598400,-4340.5
1765634737.0119443,42713088,-4640.5
1765635009.409766,42926080,-4567.0
1765635177.987781,43057152,-3953.5
1765635198.7948692,43073536,-3648.0
1765635347.9058967,43188224,-5164.0
1765635410.3821092,43237376,-5482.0
1765635431.2975805,43253760,-5172.0
1765635450.8786151,43270144,-5066.0
1765635513.6979103,43319296,-4014.5
1765635904.6237357,43630592,-5497.5
1765636059.7953746,43761664,-4958.0
1765636080.2696455,43778048,-4950.0
1765636142.8328488,43827200,-4636.0
1765636288.1007686,43941888,-5714.0
1765636353.3929613,43991040,-5085.0
1765636397.3535411,44023808,-4866.0
1765636457.7207963,44072960,-4647.5
1765636530.9422233,44138496,-4163.5
1765636700.5897655,44285952,-4951.0
1765636822.8432581,44384256,-4518.5
1765636927.394751,44466176,-5044.5
1765637010.068563,44531712,-4772.5
1765637052.317808,44564480,-4972.5
1765637261.45908,44728320,-4860.5
1765637282.0087178,44744704,-4761.0
1765637361.0745425,44810240,-5368.5
1765637469.7104192,44892160,-3822.0
1765637490.3866477,44908544,-3810.0
1765637510.6570723,44924928,-3599.0
1765637573.7619905,44974080,-4024.5
1765637759.692276,45121536,-4216.0
1765637779.7049105,45137920,-4232.0
1765637799.2118201,45154304,-3902.5
1765637904.0456169,45236224,-4335.0
1765638000.4269118,45318144,-3737.5
1765638058.965386,45367296,-4002.5
1765638120.349843,45416448,-5045.5
1765638162.0012739,45449216,-5071.0
1765638204.4645307,45481984,-4765.5
1765638266.7504163,45531136,-4859.5
1765638414.5732968,45645824,-4772.5
1765638659.5231605,45842432,-3822.5
1765638698.4108963,45875200,-4433.0
1765638968.1076732,46088192,-4561.0
1765639209.3624759,46284800,-4324.0
1765639409.9849722,46448640,-5265.0
1765639493.1169066,46514176,-4864.5
