Wall time,Step,Value
1763703132.2445586,20086784,-7323.72705078125
1763703200.2014718,20152320,-7322.74951171875
1763703451.175575,20398080,-7521.720703125
1763703486.6629014,20430848,-6620.80908203125
1763703568.621744,20512768,-7620.71484375
1763703585.4752128,20529152,-6820.0048828125
1763703621.0439618,20561920,-7021.021484375
1763703672.6294491,20611072,-7020.20068359375
1763703742.3615499,20676608,-6820.353515625
1763703843.7228143,20774912,-5920.31884765625
1763703910.9735482,20840448,-7620.60107421875
1763703994.8096771,20922368,-9920.9453125
1763704102.2933733,21020672,-8522.0556640625
1763704152.3606544,21069824,-7822.8173828125
1763704239.2945685,21151744,-8622.6474609375
1763704288.6675177,21200896,-8622.2265625
1763704379.0103822,21282816,-8122.6474609375
1763704451.0605419,21348352,-8122.22900390625
1763704521.9211116,21413888,-7821.16650390625
1763704676.4318357,21561344,-5521.0283203125
1763704801.2201993,21676032,-6520.0791015625
1763704854.055873,21725184,-6720.978515625
1763704869.5186033,21741568,-6920.8056640625
1763705033.6799293,21889024,-8026.8896484375
1763705207.7408462,22052864,-8223.9306640625
1763705366.6293285,22200320,-8022.59765625
1763705470.4863856,22298624,-6222.79296875
1763705546.1942363,22364160,-7925.61865234375
1763705744.3769803,22544384,-7427.279296875
1763705761.8003464,22560768,-7327.89404296875
1763705831.4591484,22626304,-6328.14892578125
1763705936.52228,22724608,-4824.9990234375
1763706006.7344587,22790144,-6824.58203125
1763706060.8669715,22839296,-7323.81787109375
1763706476.281023,23232512,-6823.08349609375
1763706805.3047404,23543808,-6122.2685546875
1763706840.9193265,23576576,-7422.69677734375
1763706858.0012681,23592960,-7722.80126953125
1763706876.821641,23609344,-8022.58349609375
1763707028.9839742,23756800,-6822.01318359375
1763707171.9820817,23887872,-5320.27392578125
1763707189.63518,23904256,-5220.10986328125
1763707224.7682636,23937024,-6719.8701171875
1763707243.3544986,23953408,-7020.44287109375
1763707466.3404284,24166400,-6120.40673828125
1763707501.792976,24199168,-5921.37890625
1763707693.9393933,24379392,-6520.25634765625
1763707747.3661435,24428544,-6420.50048828125
1763707817.239413,24494080,-4719.880859375
1763707887.114642,24559616,-4719.4951171875
1763707956.5642583,24625152,-4720.318359375
1763708080.51627,24739840,-7220.81494140625
1763708097.606844,24756224,-6920.08544921875
1763708149.1886754,24805376,-7320.2353515625
1763708200.7489867,24854528,-8222.328125
1763708411.5734396,25051136,-7123.5419921875
1763708518.763224,25149440,-7824.73291015625
1763708571.6839392,25198592,-8725.599609375
1763708590.2851202,25214976,-8625.0810546875
1763708763.040011,25378816,-7327.12841796875
1763708812.9602063,25427968,-7327.974609375
1763709003.9829416,25608192,-7928.10791015625
1763709060.3114269,25657344,-7528.7822265625
1763709112.957427,25706496,-8028.826171875
1763709198.1756392,25788416,-8428.2021484375
1763709249.0775304,25837568,-7126.32373046875
1763709395.0506825,25985024,-9128.478515625
1763709588.0759952,26165248,-7827.38671875
1763709671.8328066,26247168,-7626.99755859375
1763709707.0127878,26279936,-7426.919921875
1763710104.6888666,26673152,-7222.1904296875
1763710239.6225455,26804224,-6819.9990234375
1763710271.5817838,26836992,-8120.79052734375
1763710319.8780339,26886144,-7820.3779296875
1763710417.7608109,26984448,-8620.84375
1763710434.7205238,27000832,-7621.0
1763710560.2902794,27115520,-5620.6640625
1763710699.8192825,27246592,-6921.61962890625
1763710763.4403436,27312128,-6221.06689453125
1763710836.0097945,27377664,-6720.55615234375
1763710900.6137795,27443200,-8220.7724609375
1763710955.9552114,27492352,-8421.3076171875
1763710988.7909858,27525120,-8621.5302734375
1763711085.416902,27623424,-7720.9580078125
1763711238.528234,27770880,-7622.24072265625
1763711376.3074036,27901952,-6321.39404296875
1763711410.558881,27934720,-6021.09423828125
1763711460.796805,27983872,-7721.2890625
1763711495.435057,28016640,-7021.0517578125
1763711510.8082948,28033024,-7121.0048828125
1763711529.3337388,28049408,-6820.65087890625
1763711649.9495316,28164096,-6922.46630859375
1763711714.447356,28229632,-6622.5966796875
1763711732.9724643,28246016,-7322.7431640625
1763711849.4522996,28360704,-8322.6572265625
1763711982.2764513,28491776,-8525.236328125
1763711997.7716625,28508160,-8424.7490234375
1763712066.714891,28573696,-8924.5400390625
1763712098.9185526,28606464,-7722.97265625
1763712253.321714,28753920,-8124.955078125
1763712445.9925404,28934144,-7324.0732421875
1763712621.040208,29097984,-6922.896484375
1763712656.924883,29130752,-7423.1923828125
1763712780.3692389,29245440,-7422.99560546875
1763712797.1861846,29261824,-7222.41357421875
1763712863.6279666,29327360,-7222.328125
1763712913.1856134,29376512,-7723.9873046875
1763713048.3546424,29507584,-7422.06005859375
1763713373.125238,29818880,-7023.86669921875
1763713441.6936975,29884416,-8325.93359375
1763713564.2222075,29999104,-6923.3857421875
1763713667.1696835,30097408,-7725.09521484375
1763713700.0283127,30130176,-7925.13623046875
